train_loss_cross_step,train_acc_top1_step,train_acc_top5_step,train_acc_mean_pos_step,train_loss_step,epoch,step,val_loss_cross_step,val_acc_top1_step,val_acc_top5_step,val_acc_mean_pos_step,val_loss_step,val_loss_cross_epoch,val_acc_top1_epoch,val_acc_top5_epoch,val_acc_mean_pos_epoch,val_loss_epoch,train_loss_cross_epoch,train_acc_top1_epoch,train_acc_top5_epoch,train_acc_mean_pos_epoch,train_loss_epoch
2.0943470001220703,0.3333333432674408,0.7916666865348816,3.6666667461395264,2.0943470001220703,0,6149,,,,,,,,,,,,,,,
2.2152202129364014,0.25,0.875,3.9583334922790527,2.2152202129364014,0,6199,,,,,,,,,,,,,,,
2.3760104179382324,0.1666666716337204,0.6666666865348816,4.708333492279053,2.3760104179382324,0,6249,,,,,,,,,,,,,,,
2.03810977935791,0.375,0.75,3.7916667461395264,2.03810977935791,0,6299,,,,,,,,,,,,,,,
1.6323754787445068,0.25,0.875,2.9166667461395264,1.6323754787445068,0,6349,,,,,,,,,,,,,,,
2.9213178157806396,0.1666666716337204,0.5,7.4166669845581055,2.9213178157806396,0,6399,,,,,,,,,,,,,,,
1.6340510845184326,0.375,0.9166666865348816,2.25,1.6340510845184326,0,6449,,,,,,,,,,,,,,,
2.0841403007507324,0.25,0.7083333730697632,3.7916667461395264,2.0841403007507324,0,6499,,,,,,,,,,,,,,,
1.6566522121429443,0.4583333432674408,0.9166666865348816,2.375,1.6566522121429443,0,6549,,,,,,,,,,,,,,,
1.862628698348999,0.4166666865348816,0.7916666865348816,3.25,1.862628698348999,0,6599,,,,,,,,,,,,,,,
2.240528106689453,0.2083333432674408,0.7916666865348816,3.6666667461395264,2.240528106689453,0,6649,,,,,,,,,,,,,,,
2.800870895385742,0.1666666716337204,0.625,5.583333492279053,2.800870895385742,0,6699,,,,,,,,,,,,,,,
1.7743470668792725,0.2083333432674408,0.9583333730697632,2.7916667461395264,1.7743470668792725,0,6749,,,,,,,,,,,,,,,
2.0567426681518555,0.2083333432674408,0.7916666865348816,3.9166667461395264,2.0567426681518555,0,6799,,,,,,,,,,,,,,,
1.649531602859497,0.4166666865348816,0.8333333730697632,2.9583334922790527,1.649531602859497,0,6849,,,,,,,,,,,,,,,
2.553938388824463,0.1666666716337204,0.6666666865348816,5.4166669845581055,2.553938388824463,0,6899,,,,,,,,,,,,,,,
2.1142146587371826,0.125,0.75,4.125,2.1142146587371826,0,6949,,,,,,,,,,,,,,,
2.690708637237549,0.2083333432674408,0.5833333730697632,5.1666669845581055,2.690708637237549,0,6999,,,,,,,,,,,,,,,
2.0339887142181396,0.2916666865348816,0.7083333730697632,4.0416669845581055,2.0339887142181396,0,7049,,,,,,,,,,,,,,,
1.6905326843261719,0.4166666865348816,0.9583333730697632,2.5,1.6905326843261719,0,7099,,,,,,,,,,,,,,,
1.4788720607757568,0.5,0.875,2.5833334922790527,1.4788720607757568,0,7149,,,,,,,,,,,,,,,
1.945004940032959,0.25,0.75,3.625,1.945004940032959,0,7199,,,,,,,,,,,,,,,
1.8454511165618896,0.3333333432674408,0.875,3.0416667461395264,1.8454511165618896,0,7249,,,,,,,,,,,,,,,
1.9910833835601807,0.375,0.7916666865348816,3.4166667461395264,1.9910833835601807,0,7299,,,,,,,,,,,,,,,
2.3896777629852295,0.1666666716337204,0.75,4.25,2.3896777629852295,0,7349,,,,,,,,,,,,,,,
1.9586658477783203,0.375,0.75,3.5416667461395264,1.9586658477783203,0,7399,,,,,,,,,,,,,,,
2.0691163539886475,0.25,0.75,3.8333334922790527,2.0691163539886475,0,7449,,,,,,,,,,,,,,,
2.0223939418792725,0.3333333432674408,0.75,3.875,2.0223939418792725,0,7499,,,,,,,,,,,,,,,
2.1520614624023438,0.375,0.8333333730697632,3.4166667461395264,2.1520614624023438,0,7549,,,,,,,,,,,,,,,
2.0978965759277344,0.2083333432674408,0.75,3.75,2.0978965759277344,0,7599,,,,,,,,,,,,,,,
1.7994849681854248,0.2083333432674408,0.875,3.25,1.7994849681854248,0,7649,,,,,,,,,,,,,,,
1.5708726644515991,0.3333333432674408,0.9166666865348816,2.6666667461395264,1.5708726644515991,0,7699,,,,,,,,,,,,,,,
1.9485690593719482,0.5416666865348816,0.7083333730697632,3.5,1.9485690593719482,0,7749,,,,,,,,,,,,,,,
1.7908581495285034,0.25,0.875,2.9583334922790527,1.7908581495285034,0,7799,,,,,,,,,,,,,,,
1.7237437963485718,0.4166666865348816,0.7083333730697632,4.0,1.7237437963485718,0,7849,,,,,,,,,,,,,,,
2.368010997772217,0.125,0.6666666865348816,4.6666669845581055,2.368010997772217,0,7899,,,,,,,,,,,,,,,
2.778935194015503,0.0833333358168602,0.5416666865348816,6.125,2.778935194015503,0,7949,,,,,,,,,,,,,,,
2.299875497817993,0.0833333358168602,0.5833333730697632,4.708333492279053,2.299875497817993,0,7999,,,,,,,,,,,,,,,
2.0423452854156494,0.2916666865348816,0.7916666865348816,3.5416667461395264,2.0423452854156494,0,8049,,,,,,,,,,,,,,,
2.1642181873321533,0.3333333432674408,0.7083333730697632,3.7916667461395264,2.1642181873321533,0,8099,,,,,,,,,,,,,,,
2.8295822143554688,0.2083333432674408,0.6666666865348816,5.75,2.8295822143554688,0,8149,,,,,,,,,,,,,,,
2.3550949096679688,0.2083333432674408,0.875,4.208333492279053,2.3550949096679688,0,8199,,,,,,,,,,,,,,,
2.045729398727417,0.25,0.875,3.2916667461395264,2.045729398727417,0,8249,,,,,,,,,,,,,,,
2.0571982860565186,0.3333333432674408,0.7916666865348816,3.4166667461395264,2.0571982860565186,0,8299,,,,,,,,,,,,,,,
2.1223483085632324,0.25,0.75,3.7083334922790527,2.1223483085632324,0,8349,,,,,,,,,,,,,,,
1.5168943405151367,0.4166666865348816,0.9166666865348816,2.625,1.5168943405151367,0,8399,,,,,,,,,,,,,,,
2.32834529876709,0.2916666865348816,0.7916666865348816,4.083333492279053,2.32834529876709,0,8449,,,,,,,,,,,,,,,
2.1357054710388184,0.25,0.75,4.25,2.1357054710388184,0,8499,,,,,,,,,,,,,,,
2.010906219482422,0.2916666865348816,0.875,3.7083334922790527,2.010906219482422,0,8549,,,,,,,,,,,,,,,
1.5871939659118652,0.3333333432674408,0.8333333730697632,2.9583334922790527,1.5871939659118652,0,8599,,,,,,,,,,,,,,,
1.5537021160125732,0.5833333730697632,0.9166666865348816,2.4166667461395264,1.5537021160125732,0,8649,,,,,,,,,,,,,,,
,,,,,,0,1.7631443738937378,0.3333333432674408,0.875,2.9583334922790527,1.7631443738937378,,,,,,,,,,
,,,,,,1,2.3079733848571777,0.1666666716337204,0.75,3.9166667461395264,2.3079733848571777,,,,,,,,,,
,,,,,,2,1.8835034370422363,0.2916666865348816,0.7916666865348816,3.25,1.8835034370422363,,,,,,,,,,
,,,,,,3,1.4203968048095703,0.375,0.9583333730697632,2.125,1.4203968048095703,,,,,,,,,,
,,,,,,4,1.9324891567230225,0.3333333432674408,0.7083333730697632,3.375,1.9324891567230225,,,,,,,,,,
,,,,,,5,2.782435894012451,0.25,0.7083333730697632,4.5416669845581055,2.782435894012451,,,,,,,,,,
,,,,,,6,1.7468600273132324,0.375,0.8333333730697632,3.125,1.7468600273132324,,,,,,,,,,
,,,,,,7,2.4896888732910156,0.1666666716337204,0.7083333730697632,4.2916669845581055,2.4896888732910156,,,,,,,,,,
,,,,,,8,2.145540475845337,0.2916666865348816,0.75,3.5416667461395264,2.145540475845337,,,,,,,,,,
,,,,,,9,1.7257843017578125,0.5,0.8333333730697632,3.0,1.7257843017578125,,,,,,,,,,
,,,,,,10,1.8212374448776245,0.5,0.875,2.75,1.8212374448776245,,,,,,,,,,
,,,,,,11,2.4879610538482666,0.1666666716337204,0.75,4.125,2.4879610538482666,,,,,,,,,,
,,,,,,12,1.8663218021392822,0.5,0.7916666865348816,3.125,1.8663218021392822,,,,,,,,,,
,,,,,,13,2.0946741104125977,0.2916666865348816,0.7916666865348816,3.5833334922790527,2.0946741104125977,,,,,,,,,,
,,,,,,14,2.360959529876709,0.375,0.6666666865348816,4.625,2.360959529876709,,,,,,,,,,
,,,,,,15,1.8930842876434326,0.25,0.8333333730697632,3.25,1.8930842876434326,,,,,,,,,,
,,,,,,16,2.352133274078369,0.2916666865348816,0.6666666865348816,4.375,2.352133274078369,,,,,,,,,,
,,,,,,17,1.8743841648101807,0.375,0.9166666865348816,2.7916667461395264,1.8743841648101807,,,,,,,,,,
,,,,,,18,2.224159002304077,0.3333333432674408,0.7916666865348816,3.6666667461395264,2.224159002304077,,,,,,,,,,
,,,,,,19,2.249171733856201,0.2916666865348816,0.7083333730697632,3.9583334922790527,2.249171733856201,,,,,,,,,,
,,,,,,20,1.8199260234832764,0.4166666865348816,0.9583333730697632,2.3333334922790527,1.8199260234832764,,,,,,,,,,
,,,,,,21,2.4567599296569824,0.2916666865348816,0.6666666865348816,4.625,2.4567599296569824,,,,,,,,,,
,,,,,,22,2.015392780303955,0.2916666865348816,0.7916666865348816,3.6666667461395264,2.015392780303955,,,,,,,,,,
,,,,,,23,2.566105365753174,0.3333333432674408,0.75,4.333333492279053,2.566105365753174,,,,,,,,,,
,,,,,,24,2.298131227493286,0.25,0.75,3.9583334922790527,2.298131227493286,,,,,,,,,,
,,,,,,25,2.7059688568115234,0.1666666716337204,0.5416666865348816,6.083333492279053,2.7059688568115234,,,,,,,,,,
,,,,,,26,2.5824074745178223,0.1666666716337204,0.625,5.333333492279053,2.5824074745178223,,,,,,,,,,
,,,,,,27,2.1672258377075195,0.25,0.75,4.083333492279053,2.1672258377075195,,,,,,,,,,
,,,,,,28,2.134446144104004,0.3333333432674408,0.7916666865348816,4.0416669845581055,2.134446144104004,,,,,,,,,,
,,,,,,29,2.4537439346313477,0.2083333432674408,0.7083333730697632,4.375,2.4537439346313477,,,,,,,,,,
,,,,,,30,2.0208683013916016,0.25,0.9166666865348816,2.9583334922790527,2.0208683013916016,,,,,,,,,,
,,,,,,31,2.10982608795166,0.25,0.8333333730697632,3.3333334922790527,2.10982608795166,,,,,,,,,,
,,,,,,32,2.1214241981506348,0.4166666865348816,0.75,3.375,2.1214241981506348,,,,,,,,,,
,,,,,,33,2.048293113708496,0.3333333432674408,0.7916666865348816,3.7083334922790527,2.048293113708496,,,,,,,,,,
,,,,,,34,2.720559597015381,0.1666666716337204,0.6666666865348816,4.875,2.720559597015381,,,,,,,,,,
,,,,,,35,2.0557174682617188,0.2083333432674408,0.8333333730697632,3.2916667461395264,2.0557174682617188,,,,,,,,,,
,,,,,,36,2.263094902038574,0.2916666865348816,0.7916666865348816,3.7083334922790527,2.263094902038574,,,,,,,,,,
,,,,,,37,3.0557689666748047,0.1666666716337204,0.7083333730697632,5.6666669845581055,3.0557689666748047,,,,,,,,,,
,,,,,,38,2.633768081665039,0.25,0.7916666865348816,4.208333492279053,2.633768081665039,,,,,,,,,,
,,,,,,39,2.772900104522705,0.2083333432674408,0.5416666865348816,5.375,2.772900104522705,,,,,,,,,,
,,,,,,40,1.5629403591156006,0.4583333432674408,0.9583333730697632,2.1666667461395264,1.5629403591156006,,,,,,,,,,
,,,,,,41,2.186245918273926,0.25,0.75,3.4583334922790527,2.186245918273926,,,,,,,,,,
,,,,,,42,2.6868443489074707,0.25,0.5833333730697632,4.458333492279053,2.6868443489074707,,,,,,,,,,
,,,,,,43,1.9674772024154663,0.25,0.9166666865348816,3.0,1.9674772024154663,,,,,,,,,,
,,,,,,44,2.7418506145477295,0.1666666716337204,0.5833333730697632,5.375,2.7418506145477295,,,,,,,,,,
,,,,,,45,2.7961833477020264,0.25,0.5,5.708333492279053,2.7961833477020264,,,,,,,,,,
,,,,,,46,1.6272149085998535,0.4166666865348816,0.8333333730697632,2.9166667461395264,1.6272149085998535,,,,,,,,,,
,,,,,,47,2.7830734252929688,0.25,0.625,5.458333492279053,2.7830734252929688,,,,,,,,,,
,,,,,,48,2.179826259613037,0.2083333432674408,0.8333333730697632,3.75,2.179826259613037,,,,,,,,,,
,,,,,,49,2.459409475326538,0.25,0.7083333730697632,4.2916669845581055,2.459409475326538,,,,,,,,,,
,,,,,,50,2.0265860557556152,0.2916666865348816,0.875,3.1666667461395264,2.0265860557556152,,,,,,,,,,
,,,,,,51,1.8352010250091553,0.375,0.8333333730697632,3.1666667461395264,1.8352010250091553,,,,,,,,,,
,,,,,,52,2.1578290462493896,0.25,0.8333333730697632,3.2916667461395264,2.1578290462493896,,,,,,,,,,
,,,,,,53,2.346961498260498,0.2083333432674408,0.75,4.25,2.346961498260498,,,,,,,,,,
,,,,,,54,2.048275947570801,0.2916666865348816,0.9583333730697632,3.0,2.048275947570801,,,,,,,,,,
,,,,,,55,2.422855854034424,0.1666666716337204,0.6666666865348816,4.5416669845581055,2.422855854034424,,,,,,,,,,
,,,,,,56,2.7545995712280273,0.2916666865348816,0.625,4.75,2.7545995712280273,,,,,,,,,,
,,,,,,57,2.3509573936462402,0.2083333432674408,0.7916666865348816,3.8333334922790527,2.3509573936462402,,,,,,,,,,
,,,,,,58,2.740696907043457,0.125,0.6666666865348816,4.583333492279053,2.740696907043457,,,,,,,,,,
,,,,,,59,1.952474594116211,0.25,0.875,2.875,1.952474594116211,,,,,,,,,,
